ID	Description	pvalue	p.adjust	ES	NES	size	leadingEdge
GO:0044818	mitotic G2/M transition checkpoint [biological_process]	0.475161987041037	0.859453993933266	0.62380256647892	1.02984274443682	3	YOR033C
GO:0034502	protein localization to chromosome [biological_process]	0.484496124031008	0.859453993933266	-0.689819724284199	-1.02965839867707	2	YMR106C/YGR099W
GO:0036261	7-methylguanosine cap hypermethylation [biological_process]	0.480492813141684	0.859453993933266	0.683103570166137	1.0273344800593	2	YPL157W/YNR004W
GO:0000707	meiotic DNA recombinase assembly [biological_process]	0.481641468682505	0.859453993933266	0.622048169764764	1.02694639096855	3	YDR076W/YDR004W
GO:0002128	tRNA nucleoside ribose methylation [biological_process]	0.480733944954129	0.859453993933266	-0.587621496471887	-1.02130489458149	4	YDL112W/YBR061C
GO:0030543	2-micrometer plasmid partitioning [biological_process]	0.480733944954129	0.859453993933266	-0.587619498503371	-1.02130142204851	4	YKL049C/YER016W/YBL063W
GO:0034755	iron ion transmembrane transport [biological_process]	0.481400437636762	0.859453993933266	0.569760900376488	1.02091297151858	4	YER145C/YBR207W/YMR058W
GO:0071169	establishment of protein localization to chromatin [biological_process]	0.484403669724771	0.859453993933266	-0.581480632034529	-1.01063187641505	4	YLR256W/YNL216W
GO:0032958	inositol phosphate biosynthetic process [biological_process]	0.474452554744526	0.859453993933266	-0.540107794026458	-1.00854019948312	5	YPL268W/YDR017C
GO:0033962	P-body assembly [biological_process]	0.47992700729927	0.859453993933266	-0.536995683505648	-1.00272897327941	5	YCR077C/YDL160C
GO:0006006	glucose metabolic process [biological_process]	0.47719298245614	0.859453993933266	-0.470434087906304	-0.989738546272455	8	YFR053C/YGL253W/YCL040W
GO:0070086	ubiquitin-dependent endocytosis [biological_process]	0.475728155339806	0.859453993933266	0.409454257423524	0.985283616319125	9	YGL045W/YJL084C/YGR068C
GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane [biological_process]	0.483870967741936	0.859453993933266	0.477062301241242	0.982038646100476	6	YDL100C/YOR164C/YOR254C/YBR137W/YOL111C
GO:0030437	ascospore formation [biological_process]	0.480769230769231	0.859453993933266	0.263193281714747	0.973331405313653	49	YPL232W/YPR036W-A/YGR225W/YMR139W/YDR218C/YER133W/YER046W/YAL056W/YGR059W/YLR341W/YER096W/YML052W/YNL204C/YJL168C
GO:0000301	retrograde transport, vesicle recycling within Golgi [biological_process]	0.481900452488688	0.859453993933266	0.436261115517367	0.97257899421944	7	YDR141C/YGL223C/YLR262C
GO:0006468	protein phosphorylation [biological_process]	0.483024691358025	0.859453993933266	-0.396466958985125	-0.968427395730727	17	YMR291W/YJR059W/YOL016C
GO:0031591	wybutosine biosynthetic process [biological_process]	0.489795918367347	0.861791956728602	-0.649991161392965	-1.03787253981955	3	YPL207W/YGL050W/YML005W
GO:2001246	negative regulation of phosphatidylcholine biosynthetic process [biological_process]	0.49031007751938	0.861791956728602	-0.686771875911667	-1.02510903227858	2	YMR079W
GO:0098609	cell-cell adhesion [biological_process]	0.49031007751938	0.861791956728602	-0.683682219569125	-1.02049726127504	2	YOR315W
GO:0010697	negative regulation of mitotic spindle pole body separation [biological_process]	0.492813141683778	0.861791956728602	0.678331565924355	1.02015775794764	2	YGL003C/YJL187C
GO:0071230	cellular response to amino acid stimulus [biological_process]	0.49244060475162	0.861791956728602	0.617789740475569	1.01991610167217	3	YNL159C
GO:0048193	Golgi vesicle transport [biological_process]	0.492813141683778	0.861791956728602	0.677800084345606	1.01935845111451	2	YKL179C
GO:0042262	DNA protection [biological_process]	0.492248062015504	0.861791956728602	-0.682573347472605	-1.01884210496819	2	YML028W/YJL092W
GO:0006552	L-leucine catabolic process [biological_process]	0.492248062015504	0.861791956728602	-0.682153178385021	-1.01821494019649	2	YDR380W
GO:0006597	spermine biosynthetic process [biological_process]	0.492248062015504	0.861791956728602	-0.682043124779074	-1.01805066884315	2	YOL052C/YLR146C
GO:0045842	positive regulation of mitotic metaphase/anaphase transition [biological_process]	0.492813141683778	0.861791956728602	0.676287323744879	1.01708337718271	2	YGL003C
GO:0090295	nitrogen catabolite repression of transcription [biological_process]	0.494866529774127	0.861791956728602	0.673029338989042	1.012183622268	2	YJL110C/YKR034W
GO:2000222	positive regulation of pseudohyphal growth [biological_process]	0.494718309859155	0.861791956728602	-0.511277026865284	-0.995508113324414	6	YKL043W/YNL098C
GO:0045944	positive regulation of transcription by RNA polymerase II [biological_process]	0.494857142857143	0.861791956728602	-0.274993198105841	-0.991917936947365	187	YKL062W/YOR290C/YIL056W/YKL043W/YBL005W/YGR044C/YGL162W/YIL119C/YPR009W/YCR084C/YOR230W/YJR104C/YPL075W/YMR043W/YBR112C/YDR213W/YDR073W/YOR298C-A/YFL052W
GO:0031116	positive regulation of microtubule polymerization [biological_process]	0.493917274939173	0.861791956728602	0.402594238611433	0.984098694619513	10	YDR016C/YGR113W/YKL138C-A/YKR037C/YBR233W-A/YGL061C
GO:0010994	free ubiquitin chain polymerization [biological_process]	0.493087557603687	0.861791956728602	0.473170410607596	0.97402714110691	6	YDR092W/YGL087C/YGL141W
GO:0030866	cortical actin cytoskeleton organization [biological_process]	0.49721706864564	0.86424824854198	-0.646533432383099	-1.03235141552951	3	YOR329C/YGL206C
GO:0006094	gluconeogenesis [biological_process]	0.49748743718593	0.86424824854198	-0.429044567361085	-0.973683600664759	12	YBR196C/YGR192C/YKL060C/YJL052W/YBR218C/YCR012W
GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly [biological_process]	0.498753117206983	0.864343994382975	0.388293469221857	0.970277539586259	11	YML069W/YOR117W/YGL207W/YJR017C
GO:0015940	pantothenate biosynthetic process [biological_process]	0.498245614035088	0.864343994382975	-0.459673191100406	-0.967098872330762	8	YPR069C/YOL052C/YIL145C
GO:0017196	N-terminal peptidyl-methionine acetylation [biological_process]	0.50278293135436	0.865866286066101	-0.644687997171646	-1.02940471926078	3	YOL076W/YPR131C/YGR147C
GO:0046496	nicotinamide nucleotide metabolic process [biological_process]	0.50278293135436	0.865866286066101	-0.642677067743237	-1.02619377031681	3	YDR481C
GO:0080135	regulation of cellular response to stress [biological_process]	0.503875968992248	0.865866286066101	-0.674526207953041	-1.00683055397892	2	YER130C
GO:0043570	maintenance of DNA repeat elements [biological_process]	0.50328227571116	0.865866286066101	0.55670936942463	0.997526885814692	4	YNL273W/YCL061C/YMR048W
GO:0007265	Ras protein signal transduction [biological_process]	0.50253807106599	0.865866286066101	-0.442969028479438	-0.976903305847351	10	YIL119C/YKL166C/YER177W/YPL203W
GO:0006261	DNA-templated DNA replication [biological_process]	0.502906976744186	0.865866286066101	0.330542813529802	0.967453270858083	19	YML069W/YPL016W/YHR164C/YGL207W/YLR135W/YJL072C/YOL146W/YPR175W/YDR013W/YGR270W
GO:0045053	protein retention in Golgi apparatus [biological_process]	0.50379746835443	0.865866286066101	0.361332663191035	0.955960294942613	13	YLR417W/YKR001C/YPR173C/YNR006W/YLL040C
GO:0006048	UDP-N-acetylglucosamine biosynthetic process [biological_process]	0.507186858316222	0.866719829877725	0.668610816542948	1.00553850920164	2	YDL103C/YFL017C
GO:0010607	negative regulation of cytoplasmic mRNA processing body assembly [biological_process]	0.506422018348624	0.866719829877725	-0.570879874411782	-0.99220742170843	4	YCR093W/YKL166C/YPL203W
GO:0000077	DNA damage checkpoint signaling [biological_process]	0.505494505494506	0.866719829877725	0.344435906789116	0.967554036295144	16	YPR015C/YPL153C/YER133W/YLR288C/YDR217C/YER173W
GO:0016239	positive regulation of macroautophagy [biological_process]	0.506172839506173	0.866719829877725	0.373370690215402	0.967288531793482	12	YKR020W/YOR244W/YNL127W/YLR431C/YPL031C
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process [biological_process]	0.507407407407407	0.866719829877725	0.267386506254552	0.963614579589777	45	YGR048W/YBL041W/YEL012W/YNL159C/YOL038W/YNL155W/YOR257W/YMR026C/YGR253C/YDR265W/YGL048C/YOR157C/YCL039W/YER012W/YMR314W/YER162C/YOR362C/YGR135W/YIL017C
GO:0006368	transcription elongation by RNA polymerase II [biological_process]	0.508064516129032	0.866805411030177	0.258476662903949	0.975917144616438	54	YPR023C/YOL006C/YGR186W/YIL126W/YER164W/YBR215W/YBR111W-A/YOR123C/YOR337W/YPR072W/YNL206C/YHR167W/YPR034W/YGR056W/YKR008W/YLR274W/YER063W/YGL244W/YMR075W
GO:2000001	regulation of DNA damage checkpoint [biological_process]	0.511879049676026	0.870194384449244	0.608803252607389	1.00508020674911	3	YLR135W/YDL156W/YHR154W
GO:0006883	intracellular sodium ion homeostasis [biological_process]	0.511879049676026	0.870194384449244	0.607707592768746	1.00327136947297	3	YDR436W/YML132W
GO:0061504	cyclic threonylcarbamoyladenosine biosynthetic process [biological_process]	0.511627906976744	0.870194384449244	-0.668764785212366	-0.99823077478382	2	YHR003C
GO:0015786	UDP-glucose transmembrane transport [biological_process]	0.518358531317495	0.870252768957672	0.605899245179634	1.00028594789227	3	YML038C
GO:0071590	nicotinamide riboside biosynthetic process [biological_process]	0.515400410677618	0.870252768957672	0.664722516790385	0.999690809703245	2	YOR047C/YOR155C
GO:0071592	nicotinic acid riboside biosynthetic process [biological_process]	0.515400410677618	0.870252768957672	0.664722516790385	0.999690809703245	2	YOR047C/YOR155C
GO:0006111	regulation of gluconeogenesis [biological_process]	0.517441860465116	0.870252768957672	-0.664722516790385	-0.992197088758507	2	YML028W/YDR511W
GO:0006624	vacuolar protein processing [biological_process]	0.517857142857143	0.870252768957672	-0.480347517493997	-0.970525608948317	7	YDR080W/YFR021W/YCR068W
GO:0007124	pseudohyphal growth [biological_process]	0.518617021276596	0.870252768957672	-0.318697367493231	-0.966815489687106	51	YHR143W/YJR147W/YOR315W/YGR249W/YMR316W/YNL119W/YLR083C/YMR016C/YCR093W/YER020W/YIL049W/YNL197C/YDL160C/YOR371C
GO:0045807	positive regulation of endocytosis [biological_process]	0.513559322033898	0.870252768957672	-0.441531575259882	-0.951815225879722	9	YLR342W/YJL165C
GO:0002098	tRNA wobble uridine modification [biological_process]	0.515601783060921	0.870252768957672	-0.370911855932928	-0.950048631773195	21	YPL086C/YKL110C/YMR312W/YGR200C/YPL204W/YKR028W/YJL098W
GO:0007052	mitotic spindle organization [biological_process]	0.516455696202532	0.870252768957672	0.35735996858945	0.945449929592555	13	YNL225C/YLR212C/YGL216W/YOR058C/YLR045C/YKL089W/YOR195W/YIL153W
GO:0006526	L-arginine biosynthetic process [biological_process]	0.518099547511312	0.870252768957672	0.419675861862557	0.935604648478497	7	YER069W/YOR130C
GO:0046854	phosphatidylinositol phosphate biosynthetic process [biological_process]	0.518099547511312	0.870252768957672	0.419602814623247	0.93544180056927	7	YJL100W/YLR240W/YDR208W
GO:0007035	vacuolar acidification [biological_process]	0.519354838709678	0.870467969104952	0.301819242832292	0.957736690298642	27	YDR456W/YHR039C-A/YHR026W/YOR332W/YPL234C/YGR020C/YKR007W/YCL005W-A/YGL095C/YHR060W/YPL196W
GO:2000220	regulation of pseudohyphal growth [biological_process]	0.521897810218978	0.872681584300586	-0.516233734129697	-0.963960303771463	5	YER110C/YER129W
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation [biological_process]	0.521897810218978	0.872681584300586	-0.514066701183132	-0.959913815525251	5	YDL006W/YBR022W
GO:0055092	sterol homeostasis [biological_process]	0.530612244897959	0.875208076429935	-0.624535973130635	-0.997227001137463	3	YKR003W/YEL031W/YNR070W
GO:0046688	response to copper ion [biological_process]	0.539956803455724	0.875208076429935	0.60126764676545	0.992639589447613	3	YMR058W
GO:2000678	negative regulation of transcription regulatory region DNA binding [biological_process]	0.531827515400411	0.875208076429935	0.659498424772163	0.991834182843548	2	YDR098C
GO:0031860	telomeric 3' overhang formation [biological_process]	0.539956803455724	0.875208076429935	0.600773935093096	0.991824515238335	3	YOR033C/YGL175C
GO:0043065	positive regulation of apoptotic process [biological_process]	0.539888682745826	0.875208076429935	-0.620681329181039	-0.991072103434711	3	YML120C
GO:0000387	spliceosomal snRNP assembly [biological_process]	0.535934291581109	0.875208076429935	0.658840088649177	0.990844096671919	2	YDR473C
GO:0007095	mitotic G2 DNA damage checkpoint signaling [biological_process]	0.535934291581109	0.875208076429935	0.658347832586452	0.990103781954879	2	YPL194W
GO:0072697	protein localization to cell cortex [biological_process]	0.525193798449612	0.875208076429935	-0.662459850304466	-0.988819722950288	2	YNR035C
GO:0015723	bilirubin transport [biological_process]	0.537987679671458	0.875208076429935	0.657122658183104	0.988261215229105	2	YLL015W/YDR135C
GO:0051225	spindle assembly [biological_process]	0.537987679671458	0.875208076429935	0.656031657069872	0.986620434664698	2	YLL003W
GO:1901858	regulation of mitochondrial DNA metabolic process [biological_process]	0.531007751937985	0.875208076429935	-0.658183103570166	-0.982436043216347	2	YBL022C/YNL295W
GO:0006843	mitochondrial citrate transmembrane transport [biological_process]	0.538759689922481	0.875208076429935	-0.653348192351763	-0.97521922008469	2	YBR291C
GO:0019568	arabinose catabolic process [biological_process]	0.528440366972477	0.875208076429935	-0.559403887527408	-0.972261790642285	4	YOR120W
GO:0042843	D-xylose catabolic process [biological_process]	0.528440366972477	0.875208076429935	-0.559403887527408	-0.972261790642285	4	YOR120W
GO:0000019	regulation of mitotic recombination [biological_process]	0.531728665207877	0.875208076429935	0.540595171403989	0.968653030529043	4	YOL006C
GO:1902275	regulation of chromatin organization [biological_process]	0.533916849015317	0.875208076429935	0.53954960399509	0.9667795546032	4	YER164W/YJR119C/YBR245C
GO:0006276	plasmid maintenance [biological_process]	0.539449541284404	0.875208076429935	-0.553728758700653	-0.962398235814993	4	YMR211W/YIL031W/YMR165C
GO:0006783	heme biosynthetic process [biological_process]	0.532445923460899	0.875208076429935	-0.425345166098477	-0.960407350922598	11	YDR044W/YGL040C/YDR232W
GO:0006829	zinc ion transport [biological_process]	0.529929577464789	0.875208076429935	-0.491796567797431	-0.957577688067029	6	YMR319C
GO:1904263	positive regulation of TORC1 signaling [biological_process]	0.537437603993344	0.875208076429935	-0.422292895562181	-0.953515482168212	11	YGL008C
GO:0006370	7-methylguanosine mRNA capping [biological_process]	0.533039647577093	0.875208076429935	0.492093042673767	0.953009934058413	5	YGL130W/YPL228W/YBR160W
GO:0007533	mating type switching [biological_process]	0.530357142857143	0.875208076429935	-0.471059488572822	-0.951759466527761	7	YDL227C
GO:0071630	nuclear protein quality control by the ubiquitin-proteasome system [biological_process]	0.538732394366197	0.875208076429935	-0.487304115631558	-0.948830429057039	6	YDR143C/YBR172C/YNL007C
GO:0034498	early endosome to Golgi transport [biological_process]	0.533665835411471	0.875208076429935	0.377871520783655	0.944234911291278	11	YDL113C/YDR407C/YDR153C/YJL036W
GO:0032889	regulation of vacuole fusion, non-autophagic [biological_process]	0.528070175438597	0.875208076429935	-0.4454427505458	-0.937159682315819	8	YHR174W/YDL234C/YGR254W
