tx_id	gene_id
YEL077C_mRNA	YEL077C
YEL077W-A_mRNA	YEL077W-A
YEL076C-A_mRNA	YEL076C-A
YEL076C_mRNA	YEL076C
YEL075W-A_mRNA	YEL075W-A
YEL075C_mRNA	YEL075C
YEL074W_mRNA	YEL074W
YEL073C_id001	YEL073C
YEL073C_id004	YEL073C
YEL072W_id002	YEL072W
YEL072W_id001	YEL072W
YEL071W_id001	YEL071W
YEL071W_id002	YEL071W
YEL070W_mRNA	YEL070W
YEL069C_mRNA	YEL069C
YEL068C_id001	YEL068C
YEL066W_id004	YEL066W
YEL066W_id001	YEL066W
YEL067C_mRNA	YEL067C
YEL065W_id001	YEL065W
YEL065W_id003	YEL065W
YEL064C_id001	YEL064C
YEL064C_id004	YEL064C
YEL063C_id002	YEL063C
YEL063C_id001	YEL063C
YEL062W_id001	YEL062W
YEL062W_id002	YEL062W
YEL061C_id002	YEL061C
YEL061C_id001	YEL061C
YEL060C_id008	YEL060C
YEL060C_id001	YEL060C
YEL059C-A_id002	YEL059C-A
YEL059C-A_id001	YEL059C-A
YEL059W_mRNA	YEL059W
YEL058W_id001	YEL058W
YEL058W_id003	YEL058W
YEL057C_id001	YEL057C
YEL056W_id001	YEL056W
YEL056W_id004	YEL056W
YEL055C_id001	YEL055C
YEL055C_id004	YEL055C
YEL054C_id003	YEL054C
YEL054C_id001	YEL054C
YEL053W-A_mRNA	YEL053W-A
YEL053C_id002	YEL053C
YEL053C_id001	YEL053C
YEL052W_id001	YEL052W
YEL052W_id002	YEL052W
YEL051W_id001	YEL051W
YEL051W_id002	YEL051W
YEL050C_id002	YEL050C
YEL050C_id001	YEL050C
YEL050W-A_id001	YEL050W-A
YEL048C_id001	YEL048C
YEL048C_id004	YEL048C
YEL049W_id001	YEL049W
YEL049W_id005	YEL049W
YEL047C_mRNA	YEL047C
YEL046C_id001	YEL046C
YEL046C_id002	YEL046C
YEL045C_mRNA	YEL045C
YEL044W_id004	YEL044W
YEL044W_id001	YEL044W
YEL043W_id002	YEL043W
YEL043W_id001	YEL043W
YEL042W_id001	YEL042W
YEL042W_id002	YEL042W
YEL041W_id001	YEL041W
YEL040W_id001	YEL040W
YEL040W_id004	YEL040W
YEL039C_id001	YEL039C
YEL039C_id007	YEL039C
YEL038W_id001	YEL038W
YEL038W_id003	YEL038W
YEL037C_id001	YEL037C
YEL037C_id003	YEL037C
YEL036C_id002	YEL036C
YEL036C_id001	YEL036C
YEL035C_mRNA	YEL035C
YEL034W_id003	YEL034W
YEL034W_id001	YEL034W
YEL034C-A_id001	YEL034C-A
YEL034C-A_id005	YEL034C-A
YEL033W_mRNA	YEL033W
YEL032W_id003	YEL032W
YEL032W_id001	YEL032W
YEL032C-A_mRNA	YEL032C-A
YEL031W_id001	YEL031W
YEL031W_id007	YEL031W
YEL030W_id001	YEL030W
YEL030W_id002	YEL030W
YEL030C-A_mRNA	YEL030C-A
YEL029C_id003	YEL029C
YEL029C_id001	YEL029C
YEL028W_id001	YEL028W
YEL028W_id002	YEL028W
YEL027W_id003	YEL027W
YEL027W_id001	YEL027W
YEL026W_id001	YEL026W
YEL026W_id002	YEL026W
YEL025C_mRNA	YEL025C
YEL024W_id003	YEL024W
YEL024W_id001	YEL024W
YEL023C_id001	YEL023C
YEL023C_id002	YEL023C
YEL022W_id001	YEL022W
YEL021W_id001	YEL021W
YEL021W_id002	YEL021W
YEL020W-A_id001	YEL020W-A
YEL020W-A_id006	YEL020W-A
YEL020C-B_mRNA	YEL020C-B
YEL020C_mRNA	YEL020C
YEL019C_id001	YEL019C
YEL018W_id003	YEL018W
YEL018W_id001	YEL018W
YEL018C-A_mRNA	YEL018C-A
YEL017C-A_id001	YEL017C-A
YEL017C-A_id006	YEL017C-A
YEL017W_id003	YEL017W
YEL017W_id001	YEL017W
YEL016C_id004	YEL016C
YEL016C_id001	YEL016C
YEL015W_id006	YEL015W
YEL015W_id001	YEL015W
YEL014C_mRNA	YEL014C
YEL013W_id001	YEL013W
YEL013W_id002	YEL013W
YEL012W_id001	YEL012W
YEL012W_id003	YEL012W
YEL011W_id001	YEL011W
YEL011W_id003	YEL011W
YEL010W_mRNA	YEL010W
YEL009C-A_mRNA	YEL009C-A
YEL009C_id002	YEL009C
YEL009C_id001	YEL009C
YEL008C-A_id002	YEL008C-A
YEL008C-A_id001	YEL008C-A
YEL008W_id002	YEL008W
YEL008W_id001	YEL008W
YEL007W_mRNA	YEL007W
YEL006W_id007	YEL006W
YEL006W_id001	YEL006W
YEL005C_id001	YEL005C
YEL005C_id005	YEL005C
YEL004W_id002	YEL004W
YEL004W_id001	YEL004W
YEL003W_id001	YEL003W
YEL003W_id002	YEL003W
YEL002C_id002	YEL002C
YEL002C_id001	YEL002C
YEL001C_id001	YEL001C
YEL001C_id002	YEL001C
YER001W_id006	YER001W
YER001W_id001	YER001W
YER002W_id001	YER002W
YER002W_id005	YER002W
YER003C_id002	YER003C
YER003C_id001	YER003C
YER004W_id001	YER004W
YER004W_id003	YER004W
YER005W_id001	YER005W
YER005W_id002	YER005W
YER006W_id004	YER006W
YER006W_id001	YER006W
YER006C-A_mRNA	YER006C-A
YER007W_id001	YER007W
YER007W_id003	YER007W
YER007C-A_id001	YER007C-A
YER007C-A_id002	YER007C-A
YER008C_id001	YER008C
YER008C_id002	YER008C
YER009W_id002	YER009W
YER009W_id001	YER009W
YER010C_id002	YER010C
YER010C_id001	YER010C
YER011W_id001	YER011W
YER011W_id002	YER011W
YER012W_id001	YER012W
YER012W_id003	YER012W
YER013W_mRNA	YER013W
YER014W_id002	YER014W
YER014W_id001	YER014W
YER014C-A_mRNA	YER014C-A
YER015W_id001	YER015W
YER016W_id004	YER016W
YER016W_id001	YER016W
YER017C_id002	YER017C
YER017C_id001	YER017C
YER018C_id001	YER018C
YER018C_id002	YER018C
YER019C-A_id001	YER019C-A
YER019C-A_id004	YER019C-A
YER019W_id001	YER019W
YER019W_id003	YER019W
YER020W_id002	YER020W
YER020W_id001	YER020W
YER021W_id001	YER021W
YER021W_id003	YER021W
YER022W_id001	YER022W
YER022W_id002	YER022W
YER023W_id002	YER023W
YER023W_id001	YER023W
YER023C-A_mRNA	YER023C-A
YER024W_mRNA	YER024W
YER025W_id001	YER025W
YER025W_id002	YER025W
YER026C_id001	YER026C
YER027C_id002	YER027C
YER027C_id001	YER027C
YER028C_id001	YER028C
YER029C_id002	YER029C
YER029C_id001	YER029C
YER030W_id005	YER030W
YER030W_id001	YER030W
YER031C_id001	YER031C
YER031C_id002	YER031C
YER032W_id001	YER032W
YER032W_id004	YER032W
YER033C_mRNA	YER033C
YER034W_id002	YER034W
YER034W_id001	YER034W
YER035W_id001	YER035W
YER035W_id004	YER035W
YER036C_id001	YER036C
YER036C_id009	YER036C
YER037W_id001	YER037W
YER037W_id006	YER037W
YER038C_id001	YER038C
YER038C_id003	YER038C
YER039C_id003	YER039C
YER039C_id001	YER039C
YER038W-A_id003	YER038W-A
YER038W-A_id001	YER038W-A
YER039C-A_id001	YER039C-A
YER040W_id001	YER040W
YER040W_id003	YER040W
YER041W_id002	YER041W
YER041W_id001	YER041W
YER042W_id001	YER042W
YER042W_id002	YER042W
YER043C_id001	YER043C
YER043C_id002	YER043C
YER044C_id003	YER044C
YER044C_id001	YER044C
YER044C-A_mRNA	YER044C-A
YER045C_id002	YER045C
YER045C_id001	YER045C
YER046W_id003	YER046W
YER046W_id001	YER046W
YER046W-A_mRNA	YER046W-A
YER047C_mRNA	YER047C
YER048C_id001	YER048C
YER048C_id002	YER048C
YER048W-A_id002	YER048W-A
YER048W-A_id001	YER048W-A
YER049W_id003	YER049W
YER049W_id001	YER049W
YER050C_id001	YER050C
YER050C_id002	YER050C
YER051W_id001	YER051W
YER052C_id001	YER052C
YER052C_id003	YER052C
YER053C_id001	YER053C
YER053C_id003	YER053C
YER053C-A_id001	YER053C-A
YER053C-A_id002	YER053C-A
YER054C_id001	YER054C
YER055C_id001	YER055C
YER055C_id004	YER055C
YER056C_id001	YER056C
YER056C_id002	YER056C
YER056C-A_id001	YER056C-A
YER056C-A_id002	YER056C-A
YER057C_id001	YER057C
YER057C_id002	YER057C
YER058W_id003	YER058W
YER058W_id001	YER058W
YER059W_id001	YER059W
YER059W_id002	YER059W
YER060W_id001	YER060W
YER060W-A_id001	YER060W-A
YER061C_id001	YER061C
YER061C_id002	YER061C
YER062C_id001	YER062C
YER062C_id003	YER062C
YER063W_id001	YER063W
YER063W_id002	YER063W
YER064C_id001	YER064C
YER064C_id002	YER064C
YER065C_id002	YER065C
YER065C_id001	YER065C
YER066W_id001	YER066W
YER066W_id002	YER066W
YER066C-A_mRNA	YER066C-A
YER067W_id002	YER067W
YER067W_id001	YER067W
YER067C-A_mRNA	YER067C-A
YER068W_id002	YER068W
YER068W_id001	YER068W
YER068C-A_mRNA	YER068C-A
YER069W_id001	YER069W
YER069W_id012	YER069W
YER070W_id002	YER070W
YER070W_id001	YER070W
YER071C_id001	YER071C
YER071C_id003	YER071C
YER072W_id001	YER072W
YER072W_id002	YER072W
YER073W_id001	YER073W
YER073W_id003	YER073W
YER074W_id005	YER074W
YER074W_id001	YER074W
YER074W-A_id001	YER074W-A
YER074W-A_id002	YER074W-A
YER075C_mRNA	YER075C
YER076C_id001	YER076C
YER076C_id006	YER076C
YER076W-A_mRNA	YER076W-A
YER077C_id001	YER077C
YER078C_id001	YER078C
YER078C_id002	YER078C
YER078W-A_id001	YER078W-A
YER078W-A_id002	YER078W-A
YER079W_id003	YER079W
YER079W_id001	YER079W
YER079C-A_mRNA	YER079C-A
YER080W_id005	YER080W
YER080W_id001	YER080W
YER081W_id001	YER081W
YER082C_id001	YER082C
YER082C_id002	YER082C
YER083C_id001	YER083C
YER083C_id005	YER083C
YER084W_mRNA	YER084W
YER085C_id001	YER085C
YER085C_id004	YER085C
YER084W-A_mRNA	YER084W-A
YER086W_id001	YER086W
YER086W_id004	YER086W
YER087W_id001	YER087W
YER087W_id002	YER087W
YER087C-A_mRNA	YER087C-A
YER087C-B_id002	YER087C-B
YER087C-B_id001	YER087C-B
YER088C_id002	YER088C
YER088C_id001	YER088C
YER088C-A_id001	YER088C-A
YER088C-A_id004	YER088C-A
YER088W-B_id001	YER088W-B
YER089C_id003	YER089C
YER089C_id001	YER089C
YER090W_id001	YER090W
YER090W_id003	YER090W
YER090C-A_mRNA	YER090C-A
YER091C_id002	YER091C
YER091C_id001	YER091C
YER091C-A_mRNA	YER091C-A
YER092W_id002	YER092W
YER092W_id001	YER092W
YER093C_mRNA	YER093C
YER093C-A_id004	YER093C-A
YER093C-A_id001	YER093C-A
YER094C_id004	YER094C
YER094C_id001	YER094C
YER095W_id002	YER095W
YER095W_id001	YER095W
YER096W_id003	YER096W
YER096W_id001	YER096W
YER097W_mRNA	YER097W
YER098W_id002	YER098W
YER098W_id001	YER098W
YER099C_id001	YER099C
YER099C_id002	YER099C
YER100W_id002	YER100W
YER100W_id001	YER100W
YER101C_id002	YER101C
YER101C_id001	YER101C
YER102W_id001	YER102W
YER102W_id002	YER102W
YER103W_id001	YER103W
YER103W_id005	YER103W
YER104W_id003	YER104W
YER104W_id001	YER104W
YER105C_id001	YER105C
YER105C_id004	YER105C
YER106W_mRNA	YER106W
YER107C_id001	YER107C
YER107C_id002	YER107C
YER107W-A_mRNA	YER107W-A
YER109C	agat-gene-15
YER110C_id003	YER110C
YER110C_id001	YER110C
YER111C_mRNA	YER111C
YER112W_id009	YER112W
YER112W_id001	YER112W
YER113C_id001	YER113C
YER113C_id003	YER113C
YER114C_id001	YER114C
YER115C_id001	YER115C
YER115C_id002	YER115C
YER116C_id001	YER116C
YER116C_id005	YER116C
YER117W_id001	YER117W
YER117W_id003	YER117W
YER118C_id001	YER118C
YER118C_id004	YER118C
YER119C_id001	YER119C
YER119C_id005	YER119C
YER120W_id001	YER120W
YER120W_id004	YER120W
YER119C-A_mRNA	YER119C-A
YER121W_id001	YER121W
YER121W_id003	YER121W
YER122C_id001	YER122C
YER122C_id004	YER122C
YER123W_id002	YER123W
YER123W_id001	YER123W
YER124C_id001	YER124C
YER124C_id002	YER124C
YER125W_id001	YER125W
YER126C_id002	YER126C
YER126C_id001	YER126C
YER127W_id001	YER127W
YER127W_id002	YER127W
YER128W_id006	YER128W
YER128W_id001	YER128W
YER129W_mRNA	YER129W
YER130C_id001	YER130C
YER130C_id002	YER130C
YER131W_id001	YER131W
YER131W_id003	YER131W
YER132C_mRNA	YER132C
YER133W_id001	YER133W
YER133W_id003	YER133W
YER134C_id003	YER134C
YER134C_id001	YER134C
YER133W-A_mRNA	YER133W-A
YER135C_id001	YER135C
YER136W_id001	YER136W
YER136W_id002	YER136W
YER137C_id001	YER137C
YER137C_id004	YER137C
YER137W-A_mRNA	YER137W-A
YER138W-A_mRNA	YER138W-A
YER139C_id001	YER139C
YER139C_id004	YER139C
YER140W_id001	YER140W
YER140W_id002	YER140W
YER141W_id001	YER141W
YER141W_id007	YER141W
YER142C_id001	YER142C
YER142C_id002	YER142C
YER143W_id001	YER143W
YER143W_id003	YER143W
YER144C_id001	YER144C
YER144C_id002	YER144C
YER145C_id001	YER145C
YER145C_id003	YER145C
YER146W_id001	YER146W
YER146W_id002	YER146W
YER145C-A_mRNA	YER145C-A
YER147C_id001	YER147C
YER147C_id010	YER147C
YER148W_id005	YER148W
YER148W_id001	YER148W
YER147C-A_mRNA	YER147C-A
YER149C_id002	YER149C
YER149C_id001	YER149C
YER148W-A_mRNA	YER148W-A
YER150W_id002	YER150W
YER150W_id001	YER150W
YER151C_id001	YER151C
YER152C_id001	YER152C
YER152C_id004	YER152C
YER152W-A_mRNA	YER152W-A
YER153C_mRNA	YER153C
YER154W_id001	YER154W
YER154W_id003	YER154W
YER155C_mRNA	YER155C
YER156C_id008	YER156C
YER156C_id001	YER156C
YER157W_id001	YER157W
YER157W_id002	YER157W
YER158C_id001	YER158C
YER158C_id003	YER158C
YER159C_id001	YER159C
YER159C_id002	YER159C
YER158W-A_id001	YER158W-A
YER160C	agat-transposable_element_gene-31
YER161C_id001	YER161C
YER161C_id005	YER161C
YER162C_id001	YER162C
YER163C_id002	YER163C
YER163C_id001	YER163C
YER164W_mRNA	YER164W
YER165W_id006	YER165W
YER165W_id001	YER165W
YER165C-A_mRNA	YER165C-A
YER166W_mRNA	YER166W
YER167W_id001	YER167W
YER167W_id002	YER167W
YER168C_id001	YER168C
YER168C_id005	YER168C
YER169W_id001	YER169W
YER169W_id002	YER169W
YER170W_id001	YER170W
YER170W_id006	YER170W
YER171W_id003	YER171W
YER171W_id001	YER171W
YER172C_mRNA	YER172C
YER173W_id001	YER173W
YER172C-A_mRNA	YER172C-A
YER174C_id005	YER174C
YER174C_id001	YER174C
YER175C_id003	YER175C
YER175C_id001	YER175C
YER175W-A_id001	YER175W-A
YER176W_id001	YER176W
YER176W_id004	YER176W
YER177W_id002	YER177W
YER177W_id001	YER177W
YER178W_id001	YER178W
YER178W_id005	YER178W
YER179W_id001	YER179W
YER180C_id002	YER180C
YER180C_id001	YER180C
YER180C-A_id001	YER180C-A
YER180C-A_id003	YER180C-A
YER181C_id001	YER181C
YER182W_id001	YER182W
YER182W_id002	YER182W
YER183C_id002	YER183C
YER183C_id001	YER183C
YER184C_id001	YER184C
YER185W_id001	YER185W
YER185W_id002	YER185W
YER186C_id002	YER186C
YER186C_id001	YER186C
YER187W_id001	YER187W
YER187W_id005	YER187W
YER188W_id001	YER188W
YER188W_id002	YER188W
YER188C-A_mRNA	YER188C-A
YER189W_mRNA	YER189W
YER190W_mRNA	YER190W
YER190C-A_mRNA	YER190C-A
YER190C-B_mRNA	YER190C-B
YFL068W_mRNA	YFL068W
YFL067W_mRNA	YFL067W
YFL066C_mRNA	YFL066C
YFL065C_mRNA	YFL065C
YFL064C_mRNA	YFL064C
YFL063W_mRNA	YFL063W
YFL062W_id001	YFL062W
YFL061W_mRNA	YFL061W
YFL060C_mRNA	YFL060C
YFL059W_mRNA	YFL059W
YFL058W_mRNA	YFL058W
YFL055W_id001	YFL055W
YFL054C_id001	YFL054C
YFL053W_mRNA	YFL053W
YFL052W_id001	YFL052W
YFL051C_mRNA	YFL051C
YFL050C_mRNA	YFL050C
YFL049W_id001	YFL049W
YFL049W_id004	YFL049W
YFL048C_id002	YFL048C
YFL048C_id001	YFL048C
YFL047W_id001	YFL047W
YFL047W_id002	YFL047W
YFL046W_id001	YFL046W
YFL046W_id002	YFL046W
YFL045C_id001	YFL045C
YFL045C_id005	YFL045C
YFL044C_id003	YFL044C
YFL044C_id001	YFL044C
YFL042C_id001	YFL042C
YFL041W-A_id001	YFL041W-A
YFL041W-A_id002	YFL041W-A
YFL041W_id001	YFL041W
YFL040W_mRNA	YFL040W
YFL039C_id001	YFL039C
YFL039C_id002	YFL039C
YFL038C_id001	YFL038C
YFL038C_id002	YFL038C
YFL037W_id002	YFL037W
YFL037W_id001	YFL037W
YFL036W_mRNA	YFL036W
YFL034C-B_id001	YFL034C-B
YFL034C-B_id002	YFL034C-B
YFL034C-A_id001	YFL034C-A
YFL034C-A_id002	YFL034C-A
YFL034W_id002	YFL034W
YFL034W_id001	YFL034W
YFL033C_mRNA	YFL033C
YFL032W_mRNA	YFL032W
YFL031W_id002	YFL031W
YFL031W_id001	YFL031W
YFL031C-A_mRNA	YFL031C-A
YFL030W_id001	YFL030W
YFL029C_id001	YFL029C
YFL029C_id002	YFL029C
YFL028C_id002	YFL028C
YFL028C_id001	YFL028C
YFL027C_id002	YFL027C
YFL027C_id001	YFL027C
YFL026W_id001	YFL026W
YFL025C_mRNA	YFL025C
YFL024C_id002	YFL024C
YFL024C_id001	YFL024C
YFL023W_id001	YFL023W
YFL023W_id002	YFL023W
YFL022C_id001	YFL022C
YFL022C_id005	YFL022C
YFL021C-A_id001	YFL021C-A
YFL021W_id001	YFL021W
YFL020C_id003	YFL020C
YFL020C_id001	YFL020C
YFL019C_mRNA	YFL019C
YFL018C_id001	YFL018C
YFL018C_id002	YFL018C
YFL017W-A_id001	YFL017W-A
YFL017W-A_id002	YFL017W-A
YFL017C_id001	YFL017C
YFL017C_id004	YFL017C
YFL016C_id002	YFL016C
YFL016C_id001	YFL016C
YFL015W-A_mRNA	YFL015W-A
YFL015C_mRNA	YFL015C
YFL014W_id001	YFL014W
YFL014W_id002	YFL014W
YFL013C_id001	YFL013C
YFL013C_id003	YFL013C
YFL013W-A_mRNA	YFL013W-A
YFL012W-A_mRNA	YFL012W-A
YFL012W_id001	YFL012W
YFL012W_id006	YFL012W
YFL011W_mRNA	YFL011W
YFL010C_id002	YFL010C
YFL010C_id001	YFL010C
YFL010W-A_mRNA	YFL010W-A
YFL009W_id001	YFL009W
YFL009W_id002	YFL009W
YFL008W_id001	YFL008W
YFL007W_mRNA	YFL007W
YFL005W_id002	YFL005W
YFL005W_id001	YFL005W
YFL004W_id001	YFL004W
YFL004W_id002	YFL004W
YFL003C_mRNA	YFL003C
YFL002W-B	agat-transposable_element_gene-33
YFL002C_id001	YFL002C
YFL002C_id003	YFL002C
YFL001W_id002	YFL001W
YFL001W_id001	YFL001W
YFR001W_id002	YFR001W
YFR001W_id001	YFR001W
YFR002W_id001	YFR002W
YFR002W_id002	YFR002W
YFR003C_id001	YFR003C
YFR003C_id002	YFR003C
YFR004W_id001	YFR004W
YFR004W_id003	YFR004W
YFR005C_id001	YFR005C
YFR005C_id002	YFR005C
YFR006W_id001	YFR006W
YFR006W_id003	YFR006W
YFR007W_id002	YFR007W
YFR007W_id001	YFR007W
YFR008W_id001	YFR008W
YFR008W_id002	YFR008W
YFR009W_id001	YFR009W
YFR009W-A_id002	YFR009W-A
YFR009W-A_id001	YFR009W-A
YFR010W_id002	YFR010W
YFR010W_id001	YFR010W
YFR011C_id001	YFR011C
YFR011C_id002	YFR011C
YFR010W-A_mRNA	YFR010W-A
YFR012W_mRNA	YFR012W
YFR012W-A_id001	YFR012W-A
YFR012W-A_id002	YFR012W-A
YFR013W_id002	YFR013W
YFR013W_id001	YFR013W
YFR014C_id001	YFR014C
YFR014C_id002	YFR014C
YFR015C_id001	YFR015C
YFR015C_id003	YFR015C
YFR016C_id001	YFR016C
YFR016C_id002	YFR016C
YFR017C_id004	YFR017C
YFR017C_id001	YFR017C
YFR018C_id001	YFR018C
YFR018C_id006	YFR018C
YFR019W_mRNA	YFR019W
YFR020W_id001	YFR020W
YFR020W_id002	YFR020W
YFR021W_id001	YFR021W
YFR021W_id002	YFR021W
YFR022W_id003	YFR022W
YFR022W_id001	YFR022W
YFR023W_mRNA	YFR023W
YFR024C-A_id003	YFR024C-A
YFR024C-A_id001	YFR024C-A
YFR025C_id003	YFR025C
YFR025C_id001	YFR025C
YFR026C_id001	YFR026C
YFR026C_id002	YFR026C
YFR027W_id002	YFR027W
YFR027W_id001	YFR027W
YFR028C_id003	YFR028C
YFR028C_id001	YFR028C
YFR029W_id001	YFR029W
YFR029W_id002	YFR029W
YFR030W_id002	YFR030W
YFR030W_id001	YFR030W
YFR031C_mRNA	YFR031C
YFR031C-A_id001	YFR031C-A
YFR031C-A_id002	YFR031C-A
YFR032C_id002	YFR032C
YFR032C_id001	YFR032C
YFR032C-A_id001	YFR032C-A
YFR032C-A_id002	YFR032C-A
YFR032C-B_mRNA	YFR032C-B
YFR033C_id003	YFR033C
YFR033C_id001	YFR033C
YFR034C_id001	YFR034C
YFR034W-A_id003	YFR034W-A
YFR034W-A_id001	YFR034W-A
YFR035C_mRNA	YFR035C
YFR036W_id001	YFR036W
YFR036W_id007	YFR036W
YFR037C_id001	YFR037C
YFR037C_id003	YFR037C
YFR036W-A_mRNA	YFR036W-A
YFR038W_id001	YFR038W
YFR038W_id002	YFR038W
YFR039C_id001	YFR039C
YFR039C_id003	YFR039C
YFR040W_id001	YFR040W
YFR041C_id001	YFR041C
YFR041C_id003	YFR041C
YFR042W_id005	YFR042W
YFR042W_id001	YFR042W
YFR043C_id002	YFR043C
YFR043C_id001	YFR043C
YFR044C_id001	YFR044C
YFR044C_id007	YFR044C
YFR045W_id001	YFR045W
YFR045W_id005	YFR045W
YFR046C_id001	YFR046C
YFR046C_id002	YFR046C
YFR047C_id001	YFR047C
YFR047C_id002	YFR047C
YFR048W_id001	YFR048W
YFR048W_id002	YFR048W
YFR049W_id001	YFR049W
YFR049W_id003	YFR049W
YFR050C_id001	YFR050C
YFR050C_id002	YFR050C
YFR051C_id002	YFR051C
YFR051C_id001	YFR051C
YFR052W_id001	YFR052W
YFR052W_id002	YFR052W
YFR052C-A_id013	YFR052C-A
YFR052C-A_id001	YFR052C-A
YFR053C_id001	YFR053C
YFR053C_id030	YFR053C
YFR054C_id001	YFR054C
YFR055W_id001	YFR055W
YFR055W_id002	YFR055W
YFR056C_mRNA	YFR056C
YFR057W_mRNA	YFR057W
YGL263W_id002	YGL263W
YGL263W_id001	YGL263W
YGL262W_mRNA	YGL262W
YGL261C_mRNA	YGL261C
YGL260W_mRNA	YGL260W
YGL259W_mRNA	YGL259W
YGL258W-A_mRNA	YGL258W-A
YGL258W_id001	YGL258W
YGL258W_id002	YGL258W
YGL257C_id002	YGL257C
YGL257C_id001	YGL257C
YGL256W_id001	YGL256W
YGL255W_id001	YGL255W
YGL255W_id002	YGL255W
YGL254W_id001	YGL254W
YGL254W_id004	YGL254W
YGL253W_id005	YGL253W
YGL253W_id001	YGL253W
YGL252C_id003	YGL252C
YGL252C_id001	YGL252C
YGL251C_mRNA	YGL251C
YGL250W_id001	YGL250W
YGL250W_id006	YGL250W
YGL249W_mRNA	YGL249W
YGL248W_id001	YGL248W
YGL248W_id003	YGL248W
YGL247W_id010	YGL247W
YGL247W_id001	YGL247W
YGL246C_id001	YGL246C
YGL246C_id002	YGL246C
YGL245W_id003	YGL245W
YGL245W_id001	YGL245W
YGL244W_id001	YGL244W
YGL243W_id002	YGL243W
YGL243W_id001	YGL243W
YGL242C_id003	YGL242C
YGL242C_id001	YGL242C
YGL241W_id001	YGL241W
YGL241W_id002	YGL241W
YGL240W_id002	YGL240W
YGL240W_id001	YGL240W
YGL239C_mRNA	YGL239C
YGL238W_id001	YGL238W
YGL238W_id002	YGL238W
YGL237C_id001	YGL237C
YGL237C_id002	YGL237C
YGL236C_id004	YGL236C
YGL236C_id001	YGL236C
YGL235W_mRNA	YGL235W
YGL234W_id001	YGL234W
YGL234W_id003	YGL234W
YGL233W_id001	YGL233W
YGL233W_id002	YGL233W
YGL232W_id001	YGL232W
YGL232W_id006	YGL232W
YGL231C_id001	YGL231C
YGL231C_id003	YGL231C
YGL230C_id001	YGL230C
YGL230C_id006	YGL230C
YGL229C_id001	YGL229C
YGL229C_id002	YGL229C
YGL228W_id001	YGL228W
YGL228W_id002	YGL228W
YGL227W_id001	YGL227W
YGL227W_id002	YGL227W
YGL226C-A_id002	YGL226C-A
YGL226C-A_id001	YGL226C-A
YGL226W_id001	YGL226W
YGL226W_id016	YGL226W
YGL225W_id001	YGL225W
YGL225W_id002	YGL225W
YGL224C_id001	YGL224C
YGL224C_id003	YGL224C
YGL223C_id001	YGL223C
YGL222C_id001	YGL222C
YGL221C_id001	YGL221C
YGL221C_id007	YGL221C
YGL220W_id001	YGL220W
YGL220W_id002	YGL220W
YGL219C_id003	YGL219C
YGL219C_id001	YGL219C
YGL218W_mRNA	YGL218W
YGL216W_id001	YGL216W
YGL217C_mRNA	YGL217C
YGL215W_id003	YGL215W
YGL215W_id001	YGL215W
YGL213C_id001	YGL213C
YGL213C_id002	YGL213C
YGL214W_mRNA	YGL214W
YGL212W_id002	YGL212W
YGL212W_id001	YGL212W
YGL211W_id001	YGL211W
YGL211W_id002	YGL211W
YGL210W_id001	YGL210W
YGL210W_id003	YGL210W
YGL209W_id001	YGL209W
YGL209W_id034	YGL209W
YGL208W_id001	YGL208W
YGL208W_id002	YGL208W
YGL207W_id001	YGL207W
YGL207W_id003	YGL207W
YGL206C_mRNA	YGL206C
YGL205W_id001	YGL205W
YGL204C_id001	YGL204C
YGL203C_id001	YGL203C
YGL203C_id002	YGL203C
YGL202W_id005	YGL202W
YGL202W_id001	YGL202W
YGL201C_id001	YGL201C
YGL201C_id002	YGL201C
YGL200C_id001	YGL200C
YGL200C_id004	YGL200C
YGL199C_id001	YGL199C
YGL198W_id001	YGL198W
YGL198W_id002	YGL198W
YGL197W_mRNA	YGL197W
YGL196W_id002	YGL196W
YGL196W_id001	YGL196W
YGL195W_mRNA	YGL195W
YGL194C-A_id001	YGL194C-A
YGL194C-A_id002	YGL194C-A
YGL194C_id001	YGL194C
YGL194C_id002	YGL194C
YGL193C_id005	YGL193C
YGL193C_id001	YGL193C
YGL192W_id002	YGL192W
YGL192W_id001	YGL192W
YGL191W_id001	YGL191W
YGL191W_id005	YGL191W
YGL190C_id001	YGL190C
YGL189C_id001	YGL189C
YGL188C-A_id002	YGL188C-A
YGL188C-A_id001	YGL188C-A
YGL188C_mRNA	YGL188C
YGL187C_id001	YGL187C
YGL187C_id003	YGL187C
YGL186C_id001	YGL186C
YGL186C_id004	YGL186C
YGL185C_id002	YGL185C
YGL185C_id001	YGL185C
YGL184C_id002	YGL184C
YGL184C_id001	YGL184C
YGL183C_mRNA	YGL183C
YGL182C_mRNA	YGL182C
YGL181W_id001	YGL181W
YGL181W_id002	YGL181W
YGL180W_id001	YGL180W
YGL180W_id002	YGL180W
YGL179C_id001	YGL179C
YGL179C_id003	YGL179C
YGL177W_id001	YGL177W
YGL178W_mRNA	YGL178W
YGL176C_id001	YGL176C
YGL176C_id002	YGL176C
YGL175C_id001	YGL175C
YGL174W_id001	YGL174W
YGL174W_id006	YGL174W
YGL173C_mRNA	YGL173C
YGL172W_id002	YGL172W
YGL172W_id001	YGL172W
YGL171W_id002	YGL171W
YGL171W_id001	YGL171W
YGL170C_mRNA	YGL170C
